freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
3.758374e+05,2.000000e-02,-4.233180e+00,4.233227e+00,-89.7293
3.890451e+05,2.000000e-02,-4.089364e+00,4.089413e+00,-89.7198
4.027170e+05,2.000000e-02,-3.950427e+00,3.950477e+00,-89.7099
4.168694e+05,2.000000e-02,-3.816202e+00,3.816255e+00,-89.6997
4.315191e+05,2.000000e-02,-3.686531e+00,3.686585e+00,-89.6892
4.466836e+05,2.000000e-02,-3.561258e+00,3.561314e+00,-89.6782
4.623810e+05,2.000000e-02,-3.440234e+00,3.440292e+00,-89.6669
4.786301e+05,2.000000e-02,-3.323314e+00,3.323374e+00,-89.6552
4.954502e+05,2.000000e-02,-3.210359e+00,3.210421e+00,-89.6431
5.128614e+05,2.000000e-02,-3.101233e+00,3.101298e+00,-89.6305
5.308844e+05,2.000000e-02,-2.995808e+00,2.995875e+00,-89.6175
5.495409e+05,2.000000e-02,-2.893957e+00,2.894026e+00,-89.6040
5.688529e+05,2.000000e-02,-2.795559e+00,2.795630e+00,-89.5901
5.888437e+05,2.000000e-02,-2.700496e+00,2.700570e+00,-89.5757
6.095369e+05,2.000000e-02,-2.608654e+00,2.608731e+00,-89.5607
6.309573e+05,2.000000e-02,-2.519925e+00,2.520005e+00,-89.5453
6.531306e+05,2.000000e-02,-2.434203e+00,2.434285e+00,-89.5293
6.760830e+05,2.000000e-02,-2.351384e+00,2.351469e+00,-89.5127
6.998420e+05,2.000000e-02,-2.271371e+00,2.271459e+00,-89.4955
7.244360e+05,2.000000e-02,-2.194067e+00,2.194159e+00,-89.4777
7.498942e+05,2.000000e-02,-2.119382e+00,2.119476e+00,-89.4593
7.762471e+05,2.000000e-02,-2.047224e+00,2.047322e+00,-89.4403
8.035261e+05,2.000000e-02,-1.977509e+00,1.977611e+00,-89.4205
8.317638e+05,2.000000e-02,-1.910154e+00,1.910258e+00,-89.4001
8.609938e+05,2.000000e-02,-1.845077e+00,1.845185e+00,-89.3790
8.912509e+05,2.000000e-02,-1.782202e+00,1.782314e+00,-89.3570
9.225714e+05,2.000000e-02,-1.721452e+00,1.721569e+00,-89.3344
9.549926e+05,2.000000e-02,-1.662757e+00,1.662877e+00,-89.3109
9.885531e+05,2.000000e-02,-1.606045e+00,1.606170e+00,-89.2865
1.023293e+06,2.000000e-02,-1.551250e+00,1.551379e+00,-89.2613
1.059254e+06,2.000000e-02,-1.498305e+00,1.498438e+00,-89.2352
