Sıcaklık (°C),Vref (V),confidence=high
-39.6036,1.20464
-30.9902,1.20473
-0.271087,1.20503
20.3733,1.20503
24.7136,1.20503
45.1863,1.20493
54.7727,1.20483
65.0357,1.20473
74.4532,1.20463
85.4906,1.20433
91.111,1.20413
94.6769,1.20403
98.1717,1.20393
102.245,1.20373
107.643,1.20343
112.677,1.20343
115.283,1.20343
120.263,1.20333
124.959,1.20333
