freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
1.584893e+05,7.000000e-02,-1.004200e+05,1.004200e+05,-90.0000
1.640590e+05,7.000000e-02,-9.701081e+04,9.701081e+04,-90.0000
1.698244e+05,7.000000e-02,-9.371738e+04,9.371738e+04,-90.0000
1.757924e+05,7.000000e-02,-9.053576e+04,9.053576e+04,-90.0000
1.819701e+05,7.000000e-02,-8.746215e+04,8.746215e+04,-90.0000
1.883649e+05,7.000000e-02,-8.449288e+04,8.449288e+04,-90.0000
1.949845e+05,7.000000e-02,-8.162442e+04,8.162442e+04,-90.0000
2.018366e+05,7.000000e-02,-7.885335e+04,7.885335e+04,-89.9999
2.089296e+05,7.000000e-02,-7.617634e+04,7.617634e+04,-89.9999
2.162719e+05,7.000000e-02,-7.359022e+04,7.359022e+04,-89.9999
2.238721e+05,7.000000e-02,-7.109190e+04,7.109190e+04,-89.9999
2.317395e+05,7.000000e-02,-6.867839e+04,6.867839e+04,-89.9999
2.398833e+05,7.000000e-02,-6.634682e+04,6.634682e+04,-89.9999
2.483133e+05,7.000000e-02,-6.409441e+04,6.409441e+04,-89.9999
2.570396e+05,7.000000e-02,-6.191846e+04,6.191846e+04,-89.9999
2.660725e+05,7.000000e-02,-5.981638e+04,5.981638e+04,-89.9999
2.754229e+05,7.000000e-02,-5.778567e+04,5.778567e+04,-89.9999
2.851018e+05,7.000000e-02,-5.582389e+04,5.582389e+04,-89.9999
2.951209e+05,7.000000e-02,-5.392872e+04,5.392872e+04,-89.9999
3.054921e+05,7.000000e-02,-5.209789e+04,5.209789e+04,-89.9999
3.162278e+05,7.000000e-02,-5.032921e+04,5.032921e+04,-89.9999
3.273407e+05,7.000000e-02,-4.862058e+04,4.862058e+04,-89.9999
3.388442e+05,7.000000e-02,-4.696995e+04,4.696995e+04,-89.9999
3.507519e+05,7.000000e-02,-4.537536e+04,4.537536e+04,-89.9999
3.630781e+05,7.000000e-02,-4.383491e+04,4.383491e+04,-89.9999
3.758374e+05,7.000000e-02,-4.234675e+04,4.234675e+04,-89.9999
3.890451e+05,7.000000e-02,-4.090912e+04,4.090912e+04,-89.9999
4.027170e+05,7.000000e-02,-3.952029e+04,3.952029e+04,-89.9999
4.168694e+05,7.000000e-02,-3.817861e+04,3.817861e+04,-89.9999
4.315191e+05,7.000000e-02,-3.688248e+04,3.688248e+04,-89.9999
4.466836e+05,7.000000e-02,-3.563035e+04,3.563035e+04,-89.9999
4.623810e+05,7.000000e-02,-3.442073e+04,3.442073e+04,-89.9999
4.786301e+05,7.000000e-02,-3.325218e+04,3.325218e+04,-89.9999
4.954502e+05,7.000000e-02,-3.212330e+04,3.212330e+04,-89.9999
5.128614e+05,7.000000e-02,-3.103274e+04,3.103274e+04,-89.9999
5.308844e+05,7.000000e-02,-2.997920e+04,2.997920e+04,-89.9999
5.495409e+05,7.000000e-02,-2.896144e+04,2.896144e+04,-89.9999
5.688529e+05,7.000000e-02,-2.797822e+04,2.797822e+04,-89.9999
5.888437e+05,7.000000e-02,-2.702839e+04,2.702839e+04,-89.9999
6.095369e+05,7.000000e-02,-2.611080e+04,2.611080e+04,-89.9998
6.309573e+05,7.000000e-02,-2.522436e+04,2.522436e+04,-89.9998
6.531306e+05,7.000000e-02,-2.436801e+04,2.436801e+04,-89.9998
6.760830e+05,7.000000e-02,-2.354074e+04,2.354074e+04,-89.9998
6.998420e+05,7.000000e-02,-2.274155e+04,2.274155e+04,-89.9998
7.244360e+05,7.000000e-02,-2.196950e+04,2.196950e+04,-89.9998
7.498942e+05,7.000000e-02,-2.122365e+04,2.122365e+04,-89.9998
7.762471e+05,7.000000e-02,-2.050313e+04,2.050313e+04,-89.9998
8.035261e+05,7.000000e-02,-1.980706e+04,1.980706e+04,-89.9998
8.317638e+05,7.000000e-02,-1.913463e+04,1.913463e+04,-89.9998
8.609938e+05,7.000000e-02,-1.848503e+04,1.848503e+04,-89.9998
8.912509e+05,7.000000e-02,-1.785748e+04,1.785748e+04,-89.9998
9.225714e+05,7.000000e-02,-1.725123e+04,1.725123e+04,-89.9998
9.549926e+05,7.000000e-02,-1.666557e+04,1.666557e+04,-89.9998
9.885531e+05,7.000000e-02,-1.609978e+04,1.609978e+04,-89.9998
1.023293e+06,7.000000e-02,-1.555321e+04,1.555321e+04,-89.9997
1.059254e+06,7.000000e-02,-1.502519e+04,1.502519e+04,-89.9997
1.096478e+06,7.000000e-02,-1.451510e+04,1.451510e+04,-89.9997
