freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
5.495409e+05,1.799739e-01,3.451824e-02,1.832542e-01,10.8572
5.688529e+05,1.799739e-01,3.573129e-02,1.834866e-01,11.2292
5.888437e+05,1.799740e-01,3.698696e-02,1.837354e-01,11.6133
6.095369e+05,1.799741e-01,3.828676e-02,1.840015e-01,12.0098
6.309573e+05,1.799742e-01,3.963224e-02,1.842863e-01,12.4189
6.531306e+05,1.799743e-01,4.102501e-02,1.845909e-01,12.8411
6.760830e+05,1.799744e-01,4.246671e-02,1.849167e-01,13.2767
6.998420e+05,1.799745e-01,4.395909e-02,1.852653e-01,13.7258
7.244360e+05,1.799746e-01,4.550390e-02,1.856380e-01,14.1890
7.498942e+05,1.799747e-01,4.710301e-02,1.860366e-01,14.6665
7.762471e+05,1.799749e-01,4.875831e-02,1.864627e-01,15.1586
8.035261e+05,1.799750e-01,5.047178e-02,1.869182e-01,15.6655
8.317638e+05,1.799752e-01,5.224547e-02,1.874050e-01,16.1876
8.609938e+05,1.799753e-01,5.408149e-02,1.879253e-01,16.7252
8.912509e+05,1.799755e-01,5.598203e-02,1.884812e-01,17.2785
9.225714e+05,1.799757e-01,5.794936e-02,1.890751e-01,17.8477
9.549926e+05,1.799759e-01,5.998583e-02,1.897093e-01,18.4332
9.885531e+05,1.799761e-01,6.209386e-02,1.903866e-01,19.0350
1.023293e+06,1.799764e-01,6.427597e-02,1.911096e-01,19.6535
1.059254e+06,1.799766e-01,6.653477e-02,1.918814e-01,20.2886
1.096478e+06,1.799769e-01,6.887295e-02,1.927048e-01,20.9407
1.135011e+06,1.799772e-01,7.129329e-02,1.935833e-01,21.6097
1.174898e+06,1.799775e-01,7.379870e-02,1.945203e-01,22.2958
1.216186e+06,1.799778e-01,7.639214e-02,1.955192e-01,22.9989
1.258925e+06,1.799781e-01,7.907673e-02,1.965840e-01,23.7192
1.303167e+06,1.799785e-01,8.185566e-02,1.977185e-01,24.4564
1.348963e+06,1.799789e-01,8.473224e-02,1.989270e-01,25.2106
