freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
1.584893e+05,5.000000e-02,-1.004101e+01,1.004114e+01,-89.7147
1.640590e+05,5.000000e-02,-9.700061e+00,9.700190e+00,-89.7047
1.698244e+05,5.000000e-02,-9.370682e+00,9.370815e+00,-89.6943
1.757924e+05,5.000000e-02,-9.052483e+00,9.052621e+00,-89.6835
1.819701e+05,5.000000e-02,-8.745083e+00,8.745226e+00,-89.6724
1.883649e+05,5.000000e-02,-8.448117e+00,8.448265e+00,-89.6609
1.949845e+05,5.000000e-02,-8.161230e+00,8.161383e+00,-89.6490
2.018366e+05,5.000000e-02,-7.884080e+00,7.884238e+00,-89.6366
2.089296e+05,5.000000e-02,-7.616336e+00,7.616500e+00,-89.6239
2.162719e+05,5.000000e-02,-7.357678e+00,7.357848e+00,-89.6106
2.238721e+05,5.000000e-02,-7.107798e+00,7.107974e+00,-89.5970
2.317395e+05,5.000000e-02,-6.866399e+00,6.866581e+00,-89.5828
2.398833e+05,5.000000e-02,-6.633191e+00,6.633379e+00,-89.5681
2.483133e+05,5.000000e-02,-6.407897e+00,6.408092e+00,-89.5529
2.570396e+05,5.000000e-02,-6.190248e+00,6.190450e+00,-89.5372
2.660725e+05,5.000000e-02,-5.979984e+00,5.980193e+00,-89.5209
2.754229e+05,5.000000e-02,-5.776854e+00,5.777071e+00,-89.5041
2.851018e+05,5.000000e-02,-5.580617e+00,5.580841e+00,-89.4867
2.951209e+05,5.000000e-02,-5.391037e+00,5.391269e+00,-89.4686
3.054921e+05,5.000000e-02,-5.207890e+00,5.208130e+00,-89.4499
3.162278e+05,5.000000e-02,-5.030955e+00,5.031204e+00,-89.4306
3.273407e+05,5.000000e-02,-4.860023e+00,4.860280e+00,-89.4106
3.388442e+05,5.000000e-02,-4.694889e+00,4.695155e+00,-89.3898
3.507519e+05,5.000000e-02,-4.535356e+00,4.535631e+00,-89.3684
3.630781e+05,5.000000e-02,-4.381234e+00,4.381519e+00,-89.3462
3.758374e+05,5.000000e-02,-4.232339e+00,4.232634e+00,-89.3232
3.890451e+05,5.000000e-02,-4.088493e+00,4.088799e+00,-89.2993
4.027170e+05,5.000000e-02,-3.949525e+00,3.949842e+00,-89.2747
4.168694e+05,5.000000e-02,-3.815269e+00,3.815597e+00,-89.2492
4.315191e+05,5.000000e-02,-3.685565e+00,3.685905e+00,-89.2227
4.466836e+05,5.000000e-02,-3.560258e+00,3.560609e+00,-89.1954
4.623810e+05,5.000000e-02,-3.439199e+00,3.439562e+00,-89.1671
4.786301e+05,5.000000e-02,-3.322242e+00,3.322619e+00,-89.1378
4.954502e+05,5.000000e-02,-3.209250e+00,3.209639e+00,-89.1074
5.128614e+05,5.000000e-02,-3.100086e+00,3.100489e+00,-89.0760
5.308844e+05,5.000000e-02,-2.994620e+00,2.995038e+00,-89.0434
5.495409e+05,5.000000e-02,-2.892727e+00,2.893159e+00,-89.0098
5.688529e+05,5.000000e-02,-2.794286e+00,2.794733e+00,-88.9749
5.888437e+05,5.000000e-02,-2.699178e+00,2.699641e+00,-88.9388
6.095369e+05,5.000000e-02,-2.607290e+00,2.607770e+00,-88.9014
6.309573e+05,5.000000e-02,-2.518513e+00,2.519009e+00,-88.8627
6.531306e+05,5.000000e-02,-2.432741e+00,2.433255e+00,-88.8226
6.760830e+05,5.000000e-02,-2.349871e+00,2.350403e+00,-88.7811
6.998420e+05,5.000000e-02,-2.269804e+00,2.270355e+00,-88.7381
7.244360e+05,5.000000e-02,-2.192446e+00,2.193016e+00,-88.6936
7.498942e+05,5.000000e-02,-2.117703e+00,2.118293e+00,-88.6475
7.762471e+05,5.000000e-02,-2.045487e+00,2.046098e+00,-88.5997
8.035261e+05,5.000000e-02,-1.975711e+00,1.976344e+00,-88.5503
8.317638e+05,5.000000e-02,-1.908292e+00,1.908947e+00,-88.4991
8.609938e+05,5.000000e-02,-1.843150e+00,1.843828e+00,-88.4461
8.912509e+05,5.000000e-02,-1.780207e+00,1.780909e+00,-88.3912
9.225714e+05,5.000000e-02,-1.719388e+00,1.720114e+00,-88.3343
9.549926e+05,5.000000e-02,-1.660620e+00,1.661372e+00,-88.2754
9.885531e+05,5.000000e-02,-1.603833e+00,1.604612e+00,-88.2144
1.023293e+06,5.000000e-02,-1.548960e+00,1.549766e+00,-88.1511
1.059254e+06,5.000000e-02,-1.495934e+00,1.496770e+00,-88.0857
1.096478e+06,5.000000e-02,-1.444694e+00,1.445559e+00,-88.0178
1.135011e+06,5.000000e-02,-1.395176e+00,1.396072e+00,-87.9475
1.174898e+06,5.000000e-02,-1.347324e+00,1.348251e+00,-87.8747
1.216186e+06,5.000000e-02,-1.301079e+00,1.302039e+00,-87.7992
1.258925e+06,5.000000e-02,-1.256386e+00,1.257380e+00,-87.7210
1.303167e+06,5.000000e-02,-1.213192e+00,1.214222e+00,-87.6400
1.348963e+06,5.000000e-02,-1.171445e+00,1.172512e+00,-87.5560
1.396368e+06,5.000000e-02,-1.131096e+00,1.132201e+00,-87.4689
1.445440e+06,5.000000e-02,-1.092097e+00,1.093241e+00,-87.3786
1.496236e+06,5.000000e-02,-1.054400e+00,1.055585e+00,-87.2850
1.548817e+06,5.000000e-02,-1.017962e+00,1.019189e+00,-87.1880
1.600000e+06,5.000000e-02,-9.847712e-01,9.860397e-01,-87.0934
1.603245e+06,5.000000e-02,-9.827375e-01,9.840086e-01,-87.0874
1.659587e+06,5.000000e-02,-9.486857e-01,9.500024e-01,-86.9830
1.663132e+06,5.000000e-02,-9.466195e-01,9.479391e-01,-86.9765
1.717908e+06,5.000000e-02,-9.157658e-01,9.171298e-01,-86.8748
1.728755e+06,5.000000e-02,-9.098857e-01,9.112585e-01,-86.8546
1.778279e+06,5.000000e-02,-8.839385e-01,8.853515e-01,-86.7625
1.796967e+06,5.000000e-02,-8.745147e-01,8.759429e-01,-86.7277
1.840772e+06,5.000000e-02,-8.531657e-01,8.546296e-01,-86.6460
1.867871e+06,5.000000e-02,-8.404535e-01,8.419395e-01,-86.5954
1.905461e+06,5.000000e-02,-8.234108e-01,8.249275e-01,-86.5251
1.941572e+06,5.000000e-02,-8.076512e-01,8.091974e-01,-86.4575
1.972423e+06,5.000000e-02,-7.946382e-01,7.962097e-01,-86.3996
2.018182e+06,5.000000e-02,-7.760585e-01,7.776675e-01,-86.3136
2.041738e+06,5.000000e-02,-7.668137e-01,7.684421e-01,-86.2693
2.097814e+06,5.000000e-02,-7.456282e-01,7.473028e-01,-86.1636
2.113489e+06,5.000000e-02,-7.399041e-01,7.415916e-01,-86.1340
2.180589e+06,5.000000e-02,-7.163147e-01,7.180577e-01,-86.0071
2.187762e+06,5.000000e-02,-7.138772e-01,7.156260e-01,-85.9935
2.264644e+06,5.000000e-02,-6.887019e-01,6.905145e-01,-85.8476
2.266629e+06,5.000000e-02,-6.880741e-01,6.898884e-01,-85.8438
2.344229e+06,5.000000e-02,-6.643483e-01,6.662272e-01,-85.6959
2.356065e+06,5.000000e-02,-6.608641e-01,6.627529e-01,-85.6733
2.426610e+06,5.000000e-02,-6.407874e-01,6.427351e-01,-85.5383
2.449029e+06,5.000000e-02,-6.346440e-01,6.366105e-01,-85.4953
2.511886e+06,5.000000e-02,-6.179909e-01,6.200103e-01,-85.3744
2.545662e+06,5.000000e-02,-6.093744e-01,6.114222e-01,-85.3093
