freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
2.041738e+06,1.000000e-02,-7.705272e-01,7.705921e-01,-89.2564
2.055344e+06,1.000000e-02,-7.653070e-01,7.653724e-01,-89.2514
2.113489e+06,1.000000e-02,-7.437480e-01,7.438152e-01,-89.2297
2.136443e+06,1.000000e-02,-7.355564e-01,7.356244e-01,-89.2211
2.187762e+06,1.000000e-02,-7.178562e-01,7.179258e-01,-89.2019
2.220741e+06,1.000000e-02,-7.069075e-01,7.069782e-01,-89.1895
2.264644e+06,1.000000e-02,-6.928208e-01,6.928929e-01,-89.1731
2.308366e+06,1.000000e-02,-6.793173e-01,6.793909e-01,-89.1566
2.344229e+06,1.000000e-02,-6.686119e-01,6.686867e-01,-89.1431
2.399449e+06,1.000000e-02,-6.527447e-01,6.528213e-01,-89.1223
2.426610e+06,1.000000e-02,-6.452008e-01,6.452783e-01,-89.1120
2.494125e+06,1.000000e-02,-6.271497e-01,6.272294e-01,-89.0865
2.511886e+06,1.000000e-02,-6.225594e-01,6.226397e-01,-89.0798
2.592537e+06,1.000000e-02,-6.024940e-01,6.025770e-01,-89.0491
2.600160e+06,1.000000e-02,-6.006607e-01,6.007440e-01,-89.0462
2.691535e+06,1.000000e-02,-5.794787e-01,5.795650e-01,-89.0114
2.694832e+06,1.000000e-02,-5.787408e-01,5.788272e-01,-89.0101
2.786121e+06,1.000000e-02,-5.589880e-01,5.590774e-01,-88.9751
2.801163e+06,1.000000e-02,-5.558544e-01,5.559444e-01,-88.9693
2.884032e+06,1.000000e-02,-5.391642e-01,5.392569e-01,-88.9374
2.911690e+06,1.000000e-02,-5.338006e-01,5.338942e-01,-88.9268
2.985383e+06,1.000000e-02,-5.199837e-01,5.200798e-01,-88.8983
3.026577e+06,1.000000e-02,-5.125463e-01,5.126438e-01,-88.8823
3.090295e+06,1.000000e-02,-5.014235e-01,5.015232e-01,-88.8575
3.145998e+06,1.000000e-02,-4.920596e-01,4.921612e-01,-88.8358
3.198895e+06,1.000000e-02,-4.834615e-01,4.835649e-01,-88.8151
3.270132e+06,1.000000e-02,-4.723100e-01,4.724158e-01,-88.7871
3.311311e+06,1.000000e-02,-4.660763e-01,4.661836e-01,-88.7709
3.399163e+06,1.000000e-02,-4.532678e-01,4.533781e-01,-88.7361
3.427678e+06,1.000000e-02,-4.492472e-01,4.493585e-01,-88.7248
3.533285e+06,1.000000e-02,-4.349045e-01,4.350194e-01,-88.6828
3.548134e+06,1.000000e-02,-4.329541e-01,4.330695e-01,-88.6769
3.672700e+06,1.000000e-02,-4.171926e-01,4.173124e-01,-88.6269
3.672823e+06,1.000000e-02,-4.171775e-01,4.172973e-01,-88.6268
3.801894e+06,1.000000e-02,-4.018985e-01,4.020229e-01,-88.5747
3.817615e+06,1.000000e-02,-4.001055e-01,4.002305e-01,-88.5683
3.935501e+06,1.000000e-02,-3.870991e-01,3.872283e-01,-88.5202
3.968248e+06,1.000000e-02,-3.836178e-01,3.837481e-01,-88.5068
4.073803e+06,1.000000e-02,-3.727615e-01,3.728956e-01,-88.4633
4.124825e+06,1.000000e-02,-3.677046e-01,3.678405e-01,-88.4422
4.216965e+06,1.000000e-02,-3.588687e-01,3.590080e-01,-88.4038
4.287581e+06,1.000000e-02,-3.523421e-01,3.524840e-01,-88.3743
4.365158e+06,1.000000e-02,-3.454039e-01,3.455487e-01,-88.3417
4.456758e+06,1.000000e-02,-3.375074e-01,3.376555e-01,-88.3029
4.518559e+06,1.000000e-02,-3.323513e-01,3.325017e-01,-88.2766
4.632610e+06,1.000000e-02,-3.231782e-01,3.233329e-01,-88.2277
4.677351e+06,1.000000e-02,-3.196952e-01,3.198515e-01,-88.2084
4.815401e+06,1.000000e-02,-3.093331e-01,3.094947e-01,-88.1484
4.841724e+06,1.000000e-02,-3.074204e-01,3.075830e-01,-88.1369
5.005404e+06,1.000000e-02,-2.959513e-01,2.961202e-01,-88.0647
5.011872e+06,1.000000e-02,-2.955125e-01,2.956816e-01,-88.0619
5.188000e+06,1.000000e-02,-2.839571e-01,2.841331e-01,-87.9831
5.202905e+06,1.000000e-02,-2.830127e-01,2.831893e-01,-87.9763
5.370318e+06,1.000000e-02,-2.727405e-01,2.729237e-01,-87.9002
5.408199e+06,1.000000e-02,-2.704981e-01,2.706829e-01,-87.8828
5.559043e+06,1.000000e-02,-2.618493e-01,2.620401e-01,-87.8129
5.621592e+06,1.000000e-02,-2.583886e-01,2.585820e-01,-87.7837
5.754399e+06,1.000000e-02,-2.512704e-01,2.514693e-01,-87.7210
5.843406e+06,1.000000e-02,-2.466661e-01,2.468687e-01,-87.6785
5.956621e+06,1.000000e-02,-2.409914e-01,2.411988e-01,-87.6239
6.073972e+06,1.000000e-02,-2.353131e-01,2.355254e-01,-87.5666
6.165950e+06,1.000000e-02,-2.309998e-01,2.312162e-01,-87.5212
6.313636e+06,1.000000e-02,-2.243125e-01,2.245353e-01,-87.4474
6.382635e+06,1.000000e-02,-2.212839e-01,2.215097e-01,-87.4125
6.562756e+06,1.000000e-02,-2.136479e-01,2.138818e-01,-87.3202
6.606934e+06,1.000000e-02,-2.118319e-01,2.120678e-01,-87.2972
6.821705e+06,1.000000e-02,-2.033033e-01,2.035490e-01,-87.1840
6.839116e+06,1.000000e-02,-2.026327e-01,2.028793e-01,-87.1747
7.079458e+06,1.000000e-02,-1.936753e-01,1.939332e-01,-87.0443
7.090873e+06,1.000000e-02,-1.932631e-01,1.935217e-01,-87.0380
7.328245e+06,1.000000e-02,-1.849488e-01,1.852190e-01,-86.9051
7.370660e+06,1.000000e-02,-1.835125e-01,1.837848e-01,-86.8809
7.585776e+06,1.000000e-02,-1.764431e-01,1.767262e-01,-86.7562
7.661488e+06,1.000000e-02,-1.740367e-01,1.743238e-01,-86.7115
7.852356e+06,1.000000e-02,-1.681478e-01,1.684449e-01,-86.5965
7.963791e+06,1.000000e-02,-1.648216e-01,1.651247e-01,-86.5280
8.128305e+06,1.000000e-02,-1.600532e-01,1.603653e-01,-86.4249
8.278022e+06,1.000000e-02,-1.558534e-01,1.561739e-01,-86.3288
8.413951e+06,1.000000e-02,-1.521495e-01,1.524778e-01,-86.2397
8.604652e+06,1.000000e-02,-1.471186e-01,1.474581e-01,-86.1115
8.709636e+06,1.000000e-02,-1.444273e-01,1.447731e-01,-86.0392
8.944169e+06,1.000000e-02,-1.386042e-01,1.389644e-01,-85.8734
9.015711e+06,1.000000e-02,-1.368775e-01,1.372423e-01,-85.8215
9.297084e+06,1.000000e-02,-1.302973e-01,1.306805e-01,-85.6113
9.332543e+06,1.000000e-02,-1.294909e-01,1.298765e-01,-85.5841
9.660509e+06,1.000000e-02,-1.222589e-01,1.226671e-01,-85.3240
9.663923e+06,1.000000e-02,-1.221856e-01,1.225942e-01,-85.3212
1.000000e+07,1.000000e-02,-1.151726e-01,1.156060e-01,-85.0377
1.004524e+07,1.000000e-02,-1.142570e-01,1.146937e-01,-84.9981
1.035142e+07,1.000000e-02,-1.082238e-01,1.086849e-01,-84.7208
1.044160e+07,1.000000e-02,-1.064994e-01,1.069679e-01,-84.6358
1.071519e+07,1.000000e-02,-1.014042e-01,1.018960e-01,-84.3680
1.085360e+07,1.000000e-02,-9.890138e-02,9.940565e-02,-84.2264
1.109175e+07,1.000000e-02,-9.470545e-02,9.523194e-02,-83.9724
1.128185e+07,1.000000e-02,-9.145149e-02,9.199660e-02,-83.7596
1.148154e+07,1.000000e-02,-8.811973e-02,8.868532e-02,-83.5257
1.172700e+07,1.000000e-02,-8.413857e-02,8.473074e-02,-83.2221
1.188502e+07,1.000000e-02,-8.163914e-02,8.224931e-02,-83.0166
1.218972e+07,1.000000e-02,-7.695167e-02,7.759871e-02,-82.5958
1.230269e+07,1.000000e-02,-7.525595e-02,7.591744e-02,-82.4309
1.267070e+07,1.000000e-02,-6.988003e-02,7.059192e-02,-81.8561
1.273503e+07,1.000000e-02,-6.896254e-02,6.968380e-02,-81.7493
1.317065e+07,1.000000e-02,-6.291305e-02,6.370284e-02,-80.9684
1.318257e+07,1.000000e-02,-6.275141e-02,6.354321e-02,-80.9455
1.364583e+07,1.000000e-02,-5.661515e-02,5.749152e-02,-79.9831
1.369033e+07,1.000000e-02,-5.604031e-02,5.692553e-02,-79.8825
1.412538e+07,1.000000e-02,-5.054643e-02,5.152612e-02,-78.8092
1.423052e+07,1.000000e-02,-4.925150e-02,5.025645e-02,-78.5227
1.462177e+07,1.000000e-02,-4.453801e-02,4.564684e-02,-77.3454
1.479202e+07,1.000000e-02,-4.253646e-02,4.369612e-02,-76.7704
1.513561e+07,1.000000e-02,-3.858273e-02,3.985758e-02,-75.4696
1.537567e+07,1.000000e-02,-3.588514e-02,3.725242e-02,-74.4286
1.566751e+07,1.000000e-02,-3.267348e-02,3.416952e-02,-72.9828
1.598236e+07,1.000000e-02,-2.928756e-02,3.094771e-02,-71.1479
1.621810e+07,1.000000e-02,-2.680321e-02,2.860790e-02,-69.5400
1.661298e+07,1.000000e-02,-2.273384e-02,2.483602e-02,-66.2566
1.678804e+07,1.000000e-02,-2.096492e-02,2.322774e-02,-64.4994
1.726849e+07,1.000000e-02,-1.621418e-02,1.904993e-02,-58.3360
1.737801e+07,1.000000e-02,-1.515164e-02,1.815412e-02,-56.5754
1.794986e+07,1.000000e-02,-9.718805e-03,1.394472e-02,-44.1830
1.798871e+07,1.000000e-02,-9.356435e-03,1.369463e-02,-43.0957
1.862087e+07,1.000000e-02,-3.572395e-03,1.061895e-02,-19.6587
1.865811e+07,1.000000e-02,-3.237985e-03,1.051116e-02,-17.9419
1.927525e+07,1.000000e-02,2.207383e-03,1.024073e-02,12.4478
1.939432e+07,1.000000e-02,3.237985e-03,1.051116e-02,17.9419
1.995262e+07,1.000000e-02,7.989794e-03,1.279988e-02,38.6241
2.015957e+07,1.000000e-02,9.718805e-03,1.394472e-02,44.1830
2.065380e+07,1.000000e-02,1.378174e-02,1.702752e-02,54.0354
2.095501e+07,1.000000e-02,1.621418e-02,1.904993e-02,58.3360
2.137962e+07,1.000000e-02,1.959012e-02,2.199484e-02,62.9574
2.178184e+07,1.000000e-02,2.273384e-02,2.483602e-02,66.2566
2.213095e+07,1.000000e-02,2.542188e-02,2.731798e-02,68.5272
2.264130e+07,1.000000e-02,2.928756e-02,3.094771e-02,71.1479
2.290868e+07,1.000000e-02,3.128397e-02,3.284337e-02,72.2734
2.353467e+07,1.000000e-02,3.588514e-02,3.725242e-02,74.4286
2.371374e+07,1.000000e-02,3.718338e-02,3.850459e-02,74.9472
2.446329e+07,1.000000e-02,4.253646e-02,4.369612e-02,76.7704
2.454709e+07,1.000000e-02,4.312715e-02,4.427134e-02,76.9454
2.540973e+07,1.000000e-02,4.912238e-02,5.012991e-02,78.4933
2.542855e+07,1.000000e-02,4.925150e-02,5.025645e-02,78.5227
2.630268e+07,1.000000e-02,5.517621e-02,5.607507e-02,79.7274
2.643189e+07,1.000000e-02,5.604031e-02,5.692553e-02,79.8825
2.722701e+07,1.000000e-02,6.129586e-02,6.210622e-02,80.7342
2.747483e+07,1.000000e-02,6.291305e-02,6.370284e-02,80.9684
2.818383e+07,1.000000e-02,6.748865e-02,6.822549e-02,81.5716
2.855891e+07,1.000000e-02,6.988003e-02,7.059192e-02,81.8561
2.917427e+07,1.000000e-02,7.376195e-02,7.443672e-02,82.2794
2.968578e+07,1.000000e-02,7.695167e-02,7.759871e-02,82.5958
3.019952e+07,1.000000e-02,8.012326e-02,8.074489e-02,82.8858
3.085710e+07,1.000000e-02,8.413857e-02,8.473074e-02,83.2221
3.126079e+07,1.000000e-02,8.658015e-02,8.715574e-02,83.4115
3.207465e+07,1.000000e-02,9.145149e-02,9.199660e-02,83.7596
3.235937e+07,1.000000e-02,9.314034e-02,9.367563e-02,83.8719
3.334023e+07,1.000000e-02,9.890138e-02,9.940565e-02,84.2264
3.349654e+07,1.000000e-02,9.981165e-02,1.003113e-01,84.2787
3.465575e+07,1.000000e-02,1.064994e-01,1.069679e-01,84.6358
3.467369e+07,1.000000e-02,1.066020e-01,1.070701e-01,84.6409
3.589219e+07,1.000000e-02,1.135196e-01,1.139592e-01,84.9658
3.602318e+07,1.000000e-02,1.142570e-01,1.146937e-01,84.9981
3.715352e+07,1.000000e-02,1.205726e-01,1.209866e-01,85.2589
3.744456e+07,1.000000e-02,1.221856e-01,1.225942e-01,85.3212
3.845918e+07,1.000000e-02,1.277695e-01,1.281602e-01,85.5248
3.892203e+07,1.000000e-02,1.302973e-01,1.306805e-01,85.6113
3.981072e+07,1.000000e-02,1.351188e-01,1.354883e-01,85.7673
4.045779e+07,1.000000e-02,1.386042e-01,1.389644e-01,85.8734
4.120975e+07,1.000000e-02,1.426293e-01,1.429794e-01,85.9895
4.205416e+07,1.000000e-02,1.471186e-01,1.474581e-01,86.1115
4.265795e+07,1.000000e-02,1.503099e-01,1.506422e-01,86.1938
4.371351e+07,1.000000e-02,1.558534e-01,1.561739e-01,86.3288
4.415704e+07,1.000000e-02,1.581699e-01,1.584857e-01,86.3824
4.543833e+07,1.000000e-02,1.648216e-01,1.651247e-01,86.5280
4.570882e+07,1.000000e-02,1.662186e-01,1.665191e-01,86.5571
4.723121e+07,1.000000e-02,1.740367e-01,1.743238e-01,86.7115
4.731513e+07,1.000000e-02,1.744656e-01,1.747519e-01,86.7195
4.897788e+07,1.000000e-02,1.829207e-01,1.831938e-01,86.8708
4.909484e+07,1.000000e-02,1.835125e-01,1.837848e-01,86.8809
5.069907e+07,1.000000e-02,1.915941e-01,1.918549e-01,87.0122
5.103199e+07,1.000000e-02,1.932631e-01,1.935217e-01,87.0380
5.248075e+07,1.000000e-02,2.004960e-01,2.007453e-01,87.1447
5.304559e+07,1.000000e-02,2.033033e-01,2.035490e-01,87.1840
5.432503e+07,1.000000e-02,2.096372e-01,2.098756e-01,87.2690
5.513863e+07,1.000000e-02,2.136479e-01,2.138818e-01,87.3202
5.623413e+07,1.000000e-02,2.190284e-01,2.192566e-01,87.3859
5.731426e+07,1.000000e-02,2.243125e-01,2.245353e-01,87.4474
5.821032e+07,1.000000e-02,2.286810e-01,2.288995e-01,87.4961
5.957574e+07,1.000000e-02,2.353131e-01,2.355254e-01,87.5666
