freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
3.349654e+04,2.000000e-02,-4.751369e+01,4.751370e+01,-89.9759
3.467369e+04,2.000000e-02,-4.590063e+01,4.590064e+01,-89.9750
3.589219e+04,2.000000e-02,-4.434234e+01,4.434234e+01,-89.9742
3.715352e+04,2.000000e-02,-4.283694e+01,4.283695e+01,-89.9732
3.845918e+04,2.000000e-02,-4.138266e+01,4.138266e+01,-89.9723
3.981072e+04,2.000000e-02,-3.997774e+01,3.997774e+01,-89.9713
4.120975e+04,2.000000e-02,-3.862052e+01,3.862052e+01,-89.9703
4.265795e+04,2.000000e-02,-3.730937e+01,3.730938e+01,-89.9693
4.415704e+04,2.000000e-02,-3.604274e+01,3.604274e+01,-89.9682
4.570882e+04,2.000000e-02,-3.481911e+01,3.481911e+01,-89.9671
4.731513e+04,2.000000e-02,-3.363701e+01,3.363702e+01,-89.9659
4.897788e+04,2.000000e-02,-3.249505e+01,3.249506e+01,-89.9647
5.069907e+04,2.000000e-02,-3.139186e+01,3.139187e+01,-89.9635
5.248075e+04,2.000000e-02,-3.032612e+01,3.032612e+01,-89.9622
5.432503e+04,2.000000e-02,-2.929656e+01,2.929656e+01,-89.9609
5.623413e+04,2.000000e-02,-2.830195e+01,2.830196e+01,-89.9595
5.821032e+04,2.000000e-02,-2.734111e+01,2.734111e+01,-89.9581
6.025596e+04,2.000000e-02,-2.641288e+01,2.641289e+01,-89.9566
6.237348e+04,2.000000e-02,-2.551617e+01,2.551618e+01,-89.9551
6.456542e+04,2.000000e-02,-2.464990e+01,2.464991e+01,-89.9535
6.683439e+04,2.000000e-02,-2.381304e+01,2.381304e+01,-89.9519
6.918310e+04,2.000000e-02,-2.300458e+01,2.300459e+01,-89.9502
7.161434e+04,2.000000e-02,-2.222358e+01,2.222359e+01,-89.9484
7.413102e+04,2.000000e-02,-2.146909e+01,2.146909e+01,-89.9466
7.673615e+04,2.000000e-02,-2.074021e+01,2.074022e+01,-89.9447
7.943282e+04,2.000000e-02,-2.003607e+01,2.003608e+01,-89.9428
8.222426e+04,2.000000e-02,-1.935584e+01,1.935585e+01,-89.9408
8.511380e+04,2.000000e-02,-1.869870e+01,1.869871e+01,-89.9387
8.810489e+04,2.000000e-02,-1.806387e+01,1.806388e+01,-89.9366
9.120108e+04,2.000000e-02,-1.745059e+01,1.745060e+01,-89.9343
9.440609e+04,2.000000e-02,-1.685813e+01,1.685814e+01,-89.9320
9.772372e+04,2.000000e-02,-1.628578e+01,1.628580e+01,-89.9296
1.011579e+05,2.000000e-02,-1.573287e+01,1.573288e+01,-89.9272
1.047129e+05,2.000000e-02,-1.519872e+01,1.519873e+01,-89.9246
1.083927e+05,2.000000e-02,-1.468270e+01,1.468272e+01,-89.9220
1.122018e+05,2.000000e-02,-1.418421e+01,1.418422e+01,-89.9192
1.161449e+05,2.000000e-02,-1.370263e+01,1.370264e+01,-89.9164
1.202264e+05,2.000000e-02,-1.323740e+01,1.323742e+01,-89.9134
1.244515e+05,2.000000e-02,-1.278797e+01,1.278798e+01,-89.9104
1.288250e+05,2.000000e-02,-1.235379e+01,1.235381e+01,-89.9072
1.333521e+05,2.000000e-02,-1.193435e+01,1.193437e+01,-89.9040
1.380384e+05,2.000000e-02,-1.152915e+01,1.152917e+01,-89.9006
1.428894e+05,2.000000e-02,-1.113770e+01,1.113772e+01,-89.8971
1.479108e+05,2.000000e-02,-1.075954e+01,1.075956e+01,-89.8935
1.531087e+05,2.000000e-02,-1.039422e+01,1.039424e+01,-89.8898
1.584893e+05,2.000000e-02,-1.004130e+01,1.004132e+01,-89.8859
1.640590e+05,2.000000e-02,-9.700359e+00,9.700380e+00,-89.8819
1.698244e+05,2.000000e-02,-9.370991e+00,9.371012e+00,-89.8777
1.757924e+05,2.000000e-02,-9.052802e+00,9.052825e+00,-89.8734
1.819701e+05,2.000000e-02,-8.745414e+00,8.745437e+00,-89.8690
1.883649e+05,2.000000e-02,-8.448460e+00,8.448484e+00,-89.8644
1.949845e+05,2.000000e-02,-8.161585e+00,8.161609e+00,-89.8596
2.018366e+05,2.000000e-02,-7.884447e+00,7.884472e+00,-89.8547
2.089296e+05,2.000000e-02,-7.616716e+00,7.616742e+00,-89.8496
2.162719e+05,2.000000e-02,-7.358071e+00,7.358098e+00,-89.8443
2.238721e+05,2.000000e-02,-7.108206e+00,7.108234e+00,-89.8388
2.317395e+05,2.000000e-02,-6.866820e+00,6.866849e+00,-89.8331
2.398833e+05,2.000000e-02,-6.633627e+00,6.633657e+00,-89.8273
2.483133e+05,2.000000e-02,-6.408349e+00,6.408380e+00,-89.8212
2.570396e+05,2.000000e-02,-6.190715e+00,6.190748e+00,-89.8149
2.660725e+05,2.000000e-02,-5.980468e+00,5.980501e+00,-89.8084
2.754229e+05,2.000000e-02,-5.777355e+00,5.777390e+00,-89.8017
2.851018e+05,2.000000e-02,-5.581136e+00,5.581171e+00,-89.7947
2.951209e+05,2.000000e-02,-5.391574e+00,5.391611e+00,-89.7875
3.054921e+05,2.000000e-02,-5.208445e+00,5.208484e+00,-89.7800
3.162278e+05,2.000000e-02,-5.031530e+00,5.031570e+00,-89.7723
3.273407e+05,2.000000e-02,-4.860618e+00,4.860659e+00,-89.7642
3.388442e+05,2.000000e-02,-4.695505e+00,4.695548e+00,-89.7560
3.507519e+05,2.000000e-02,-4.535994e+00,4.536038e+00,-89.7474
3.630781e+05,2.000000e-02,-4.381894e+00,4.381940e+00,-89.7385
3.758374e+05,2.000000e-02,-4.233022e+00,4.233070e+00,-89.7293
3.890451e+05,2.000000e-02,-4.089201e+00,4.089250e+00,-89.7198
4.027170e+05,2.000000e-02,-3.950258e+00,3.950308e+00,-89.7099
4.168694e+05,2.000000e-02,-3.816028e+00,3.816080e+00,-89.6997
4.315191e+05,2.000000e-02,-3.686350e+00,3.686404e+00,-89.6891
4.466836e+05,2.000000e-02,-3.561071e+00,3.561127e+00,-89.6782
4.623810e+05,2.000000e-02,-3.440040e+00,3.440098e+00,-89.6669
4.786301e+05,2.000000e-02,-3.323113e+00,3.323173e+00,-89.6552
4.954502e+05,2.000000e-02,-3.210151e+00,3.210213e+00,-89.6430
5.128614e+05,2.000000e-02,-3.101018e+00,3.101083e+00,-89.6305
5.308844e+05,2.000000e-02,-2.995586e+00,2.995652e+00,-89.6175
5.495409e+05,2.000000e-02,-2.893727e+00,2.893796e+00,-89.6040
5.688529e+05,2.000000e-02,-2.795320e+00,2.795392e+00,-89.5901
5.888437e+05,2.000000e-02,-2.700249e+00,2.700323e+00,-89.5756
6.095369e+05,2.000000e-02,-2.608399e+00,2.608476e+00,-89.5607
6.309573e+05,2.000000e-02,-2.519661e+00,2.519740e+00,-89.5452
6.531306e+05,2.000000e-02,-2.433929e+00,2.434011e+00,-89.5292
6.760830e+05,2.000000e-02,-2.351101e+00,2.351186e+00,-89.5126
6.998420e+05,2.000000e-02,-2.271077e+00,2.271165e+00,-89.4954
7.244360e+05,2.000000e-02,-2.193764e+00,2.193855e+00,-89.4777
7.498942e+05,2.000000e-02,-2.119067e+00,2.119161e+00,-89.4593
7.762471e+05,2.000000e-02,-2.046899e+00,2.046996e+00,-89.4402
8.035261e+05,2.000000e-02,-1.977172e+00,1.977274e+00,-89.4204
8.317638e+05,2.000000e-02,-1.909805e+00,1.909910e+00,-89.4000
8.609938e+05,2.000000e-02,-1.844716e+00,1.844824e+00,-89.3788
8.912509e+05,2.000000e-02,-1.781828e+00,1.781940e+00,-89.3569
9.225714e+05,2.000000e-02,-1.721066e+00,1.721182e+00,-89.3342
9.549926e+05,2.000000e-02,-1.662357e+00,1.662477e+00,-89.3107
9.885531e+05,2.000000e-02,-1.605631e+00,1.605755e+00,-89.2864
1.023293e+06,2.000000e-02,-1.550821e+00,1.550950e+00,-89.2611
1.059254e+06,2.000000e-02,-1.497861e+00,1.497994e+00,-89.2350
1.096478e+06,2.000000e-02,-1.446688e+00,1.446826e+00,-89.2080
1.135011e+06,2.000000e-02,-1.397241e+00,1.397384e+00,-89.1799
1.174898e+06,2.000000e-02,-1.349461e+00,1.349609e+00,-89.1509
1.216186e+06,2.000000e-02,-1.303291e+00,1.303444e+00,-89.1208
1.258925e+06,2.000000e-02,-1.258676e+00,1.258834e+00,-89.0897
1.303167e+06,2.000000e-02,-1.215562e+00,1.215727e+00,-89.0574
1.348963e+06,2.000000e-02,-1.173899e+00,1.174069e+00,-89.0239
1.396368e+06,2.000000e-02,-1.133636e+00,1.133812e+00,-88.9893
1.445440e+06,2.000000e-02,-1.094726e+00,1.094908e+00,-88.9534
1.496236e+06,2.000000e-02,-1.057122e+00,1.057311e+00,-88.9161
1.548817e+06,2.000000e-02,-1.020779e+00,1.020974e+00,-88.8776
1.603245e+06,2.000000e-02,-9.856534e-01,9.858563e-01,-88.8376
1.659587e+06,2.000000e-02,-9.517041e-01,9.519142e-01,-88.7961
1.717908e+06,2.000000e-02,-9.188903e-01,9.191079e-01,-88.7531
1.778279e+06,2.000000e-02,-8.871727e-01,8.873981e-01,-88.7086
1.840772e+06,2.000000e-02,-8.565136e-01,8.567471e-01,-88.6624
1.902265e+06,2.000000e-02,-8.282934e-01,8.285349e-01,-88.6168
1.905461e+06,2.000000e-02,-8.268764e-01,8.271182e-01,-88.6144
1.972423e+06,2.000000e-02,-7.982256e-01,7.984761e-01,-88.5647
1.977324e+06,2.000000e-02,-7.962040e-01,7.964551e-01,-88.5611
2.041738e+06,2.000000e-02,-7.705272e-01,7.707867e-01,-88.5131
2.055344e+06,2.000000e-02,-7.653070e-01,7.655683e-01,-88.5030
2.113489e+06,2.000000e-02,-7.437480e-01,7.440169e-01,-88.4596
2.136443e+06,2.000000e-02,-7.355564e-01,7.358282e-01,-88.4425
2.187762e+06,2.000000e-02,-7.178562e-01,7.181347e-01,-88.4041
2.220741e+06,2.000000e-02,-7.069075e-01,7.071903e-01,-88.3794
2.264644e+06,2.000000e-02,-6.928208e-01,6.931094e-01,-88.3465
2.308366e+06,2.000000e-02,-6.793173e-01,6.796117e-01,-88.3136
2.344229e+06,2.000000e-02,-6.686119e-01,6.689110e-01,-88.2866
2.399449e+06,2.000000e-02,-6.527447e-01,6.530510e-01,-88.2450
2.426610e+06,2.000000e-02,-6.452008e-01,6.455107e-01,-88.2245
2.494125e+06,2.000000e-02,-6.271497e-01,6.274685e-01,-88.1734
2.511886e+06,2.000000e-02,-6.225594e-01,6.228806e-01,-88.1600
2.592537e+06,2.000000e-02,-6.024940e-01,6.028259e-01,-88.0987
2.600160e+06,2.000000e-02,-6.006607e-01,6.009936e-01,-88.0929
2.691535e+06,2.000000e-02,-5.794787e-01,5.798237e-01,-88.0233
2.694832e+06,2.000000e-02,-5.787408e-01,5.790863e-01,-88.0208
2.786121e+06,2.000000e-02,-5.589880e-01,5.593457e-01,-87.9509
2.801163e+06,2.000000e-02,-5.558544e-01,5.562141e-01,-87.9393
2.884032e+06,2.000000e-02,-5.391642e-01,5.395350e-01,-87.8756
2.911690e+06,2.000000e-02,-5.338006e-01,5.341751e-01,-87.8543
2.985383e+06,2.000000e-02,-5.199837e-01,5.203681e-01,-87.7973
3.026577e+06,2.000000e-02,-5.125463e-01,5.129363e-01,-87.7654
3.090295e+06,2.000000e-02,-5.014235e-01,5.018222e-01,-87.7159
3.145998e+06,2.000000e-02,-4.920596e-01,4.924659e-01,-87.6725
3.198895e+06,2.000000e-02,-4.834615e-01,4.838750e-01,-87.6311
3.270132e+06,2.000000e-02,-4.723100e-01,4.727332e-01,-87.5753
3.311311e+06,2.000000e-02,-4.660763e-01,4.665053e-01,-87.5429
3.399163e+06,2.000000e-02,-4.532678e-01,4.537088e-01,-87.4735
3.427678e+06,2.000000e-02,-4.492472e-01,4.496922e-01,-87.4509
3.533285e+06,2.000000e-02,-4.349045e-01,4.353641e-01,-87.3670
3.548134e+06,2.000000e-02,-4.329541e-01,4.334158e-01,-87.3551
3.672700e+06,2.000000e-02,-4.171926e-01,4.176717e-01,-87.2554
3.672823e+06,2.000000e-02,-4.171775e-01,4.176566e-01,-87.2553
3.801894e+06,2.000000e-02,-4.018985e-01,4.023959e-01,-87.1511
3.817615e+06,2.000000e-02,-4.001055e-01,4.006051e-01,-87.1383
3.935501e+06,2.000000e-02,-3.870991e-01,3.876154e-01,-87.0424
3.968248e+06,2.000000e-02,-3.836178e-01,3.841388e-01,-87.0156
4.073803e+06,2.000000e-02,-3.727615e-01,3.732977e-01,-86.9288
4.124825e+06,2.000000e-02,-3.677046e-01,3.682481e-01,-86.8867
4.216965e+06,2.000000e-02,-3.588687e-01,3.594255e-01,-86.8102
4.287581e+06,2.000000e-02,-3.523421e-01,3.529093e-01,-86.7512
4.365158e+06,2.000000e-02,-3.454039e-01,3.459825e-01,-86.6861
4.456758e+06,2.000000e-02,-3.375074e-01,3.380995e-01,-86.6087
4.518559e+06,2.000000e-02,-3.323513e-01,3.329525e-01,-86.5562
4.632610e+06,2.000000e-02,-3.231782e-01,3.237965e-01,-86.4587
4.677351e+06,2.000000e-02,-3.196952e-01,3.203202e-01,-86.4203
4.815401e+06,2.000000e-02,-3.093331e-01,3.099790e-01,-86.3007
4.841724e+06,2.000000e-02,-3.074204e-01,3.080703e-01,-86.2777
5.005404e+06,2.000000e-02,-2.959513e-01,2.966263e-01,-86.1339
5.011872e+06,2.000000e-02,-2.955125e-01,2.961885e-01,-86.1282
5.188000e+06,2.000000e-02,-2.839571e-01,2.846606e-01,-85.9711
5.202905e+06,2.000000e-02,-2.830127e-01,2.837185e-01,-85.9577
5.370318e+06,2.000000e-02,-2.727405e-01,2.734728e-01,-85.8060
5.408199e+06,2.000000e-02,-2.704981e-01,2.712365e-01,-85.7714
5.559043e+06,2.000000e-02,-2.618493e-01,2.626119e-01,-85.6322
5.621592e+06,2.000000e-02,-2.583886e-01,2.591615e-01,-85.5740
5.754399e+06,2.000000e-02,-2.512704e-01,2.520651e-01,-85.4491
5.843406e+06,2.000000e-02,-2.466661e-01,2.474756e-01,-85.3645
5.956621e+06,2.000000e-02,-2.409914e-01,2.418198e-01,-85.2559
6.073972e+06,2.000000e-02,-2.353131e-01,2.361615e-01,-85.1419
6.165950e+06,2.000000e-02,-2.309998e-01,2.318640e-01,-85.0517
6.313636e+06,2.000000e-02,-2.243125e-01,2.252023e-01,-84.9049
6.382635e+06,2.000000e-02,-2.212839e-01,2.221859e-01,-84.8355
6.562756e+06,2.000000e-02,-2.136479e-01,2.145819e-01,-84.6520
6.606934e+06,2.000000e-02,-2.118319e-01,2.127740e-01,-84.6064
6.821705e+06,2.000000e-02,-2.033033e-01,2.042846e-01,-84.3816
6.839116e+06,2.000000e-02,-2.026327e-01,2.036173e-01,-84.3631
7.079458e+06,2.000000e-02,-1.936753e-01,1.947052e-01,-84.1042
7.090873e+06,2.000000e-02,-1.932631e-01,1.942952e-01,-84.0917
7.328245e+06,2.000000e-02,-1.849488e-01,1.860271e-01,-83.8281
7.370660e+06,2.000000e-02,-1.835125e-01,1.845991e-01,-83.7802
7.585776e+06,2.000000e-02,-1.764431e-01,1.775730e-01,-83.5331
7.661488e+06,2.000000e-02,-1.740367e-01,1.751822e-01,-83.4444
7.852356e+06,2.000000e-02,-1.681478e-01,1.693331e-01,-83.2169
7.963791e+06,2.000000e-02,-1.648216e-01,1.660306e-01,-83.0814
8.128305e+06,2.000000e-02,-1.600532e-01,1.612979e-01,-82.8773
8.278022e+06,2.000000e-02,-1.558534e-01,1.571314e-01,-82.6874
8.413951e+06,2.000000e-02,-1.521495e-01,1.534584e-01,-82.5114
8.604652e+06,2.000000e-02,-1.471186e-01,1.484718e-01,-82.2584
8.709636e+06,2.000000e-02,-1.444273e-01,1.458055e-01,-82.1159
8.944169e+06,2.000000e-02,-1.386042e-01,1.400397e-01,-81.7891
9.015711e+06,2.000000e-02,-1.368775e-01,1.383309e-01,-81.6870
9.297084e+06,2.000000e-02,-1.302973e-01,1.318233e-01,-81.2735
9.332543e+06,2.000000e-02,-1.294909e-01,1.310263e-01,-81.2200
9.660509e+06,2.000000e-02,-1.222589e-01,1.238839e-01,-80.7094
9.663923e+06,2.000000e-02,-1.221856e-01,1.238117e-01,-80.7040
1.000000e+07,2.000000e-02,-1.151726e-01,1.168963e-01,-80.1487
1.004524e+07,2.000000e-02,-1.142570e-01,1.159942e-01,-80.0713
1.035142e+07,2.000000e-02,-1.082238e-01,1.100563e-01,-79.5297
1.044160e+07,2.000000e-02,-1.064994e-01,1.083611e-01,-79.3640
1.071519e+07,2.000000e-02,-1.014042e-01,1.033576e-01,-78.8427
1.085360e+07,2.000000e-02,-9.890138e-02,1.009033e-01,-78.5677
1.109175e+07,2.000000e-02,-9.470545e-02,9.679422e-02,-78.0754
1.128185e+07,2.000000e-02,-9.145149e-02,9.361290e-02,-77.6639
1.148154e+07,2.000000e-02,-8.811973e-02,9.036087e-02,-77.2126
1.172700e+07,2.000000e-02,-8.413857e-02,8.648294e-02,-76.6288
1.188502e+07,2.000000e-02,-8.163914e-02,8.405325e-02,-76.2348
1.218972e+07,2.000000e-02,-7.695167e-02,7.950824e-02,-75.4310
1.230269e+07,2.000000e-02,-7.525595e-02,7.786821e-02,-75.1171
1.267070e+07,2.000000e-02,-6.988003e-02,7.268575e-02,-74.0286
1.273503e+07,2.000000e-02,-6.896254e-02,7.180412e-02,-73.8272
1.317065e+07,2.000000e-02,-6.291305e-02,6.601555e-02,-72.3646
1.318257e+07,2.000000e-02,-6.275141e-02,6.586152e-02,-72.3220
1.364583e+07,2.000000e-02,-5.661515e-02,6.004394e-02,-70.5436
1.369033e+07,2.000000e-02,-5.604031e-02,5.950224e-02,-70.3592
1.412538e+07,2.000000e-02,-5.054643e-02,5.435937e-02,-68.4125
1.423052e+07,2.000000e-02,-4.925150e-02,5.315741e-02,-67.8990
1.462177e+07,2.000000e-02,-4.453801e-02,4.882248e-02,-65.8173
1.479202e+07,2.000000e-02,-4.253646e-02,4.700373e-02,-64.8178
1.513561e+07,2.000000e-02,-3.858273e-02,4.345833e-02,-62.5993
1.537567e+07,2.000000e-02,-3.588514e-02,4.108215e-02,-60.8676
1.566751e+07,2.000000e-02,-3.267348e-02,3.830870e-02,-58.5285
1.598236e+07,2.000000e-02,-2.928756e-02,3.546493e-02,-55.6715
1.621810e+07,2.000000e-02,-2.680321e-02,3.344267e-02,-53.2705
1.661298e+07,2.000000e-02,-2.273384e-02,3.027916e-02,-48.6604
1.678804e+07,2.000000e-02,-2.096492e-02,2.897461e-02,-46.3493
1.726849e+07,2.000000e-02,-1.621418e-02,2.574684e-02,-39.0320
1.737801e+07,2.000000e-02,-1.515164e-02,2.509128e-02,-37.1469
1.794986e+07,2.000000e-02,-9.718805e-03,2.223635e-02,-25.9170
1.798871e+07,2.000000e-02,-9.356435e-03,2.208037e-02,-25.0712
1.862087e+07,2.000000e-02,-3.572395e-03,2.031655e-02,-10.1274
1.865811e+07,2.000000e-02,-3.237985e-03,2.026042e-02,-9.1963
1.927525e+07,2.000000e-02,2.207383e-03,2.012144e-02,6.2982
1.939432e+07,2.000000e-02,3.237985e-03,2.026042e-02,9.1963
1.995262e+07,2.000000e-02,7.989794e-03,2.153687e-02,21.7762
2.015957e+07,2.000000e-02,9.718805e-03,2.223635e-02,25.9170
2.065380e+07,2.000000e-02,1.378174e-02,2.428860e-02,34.5702
2.095501e+07,2.000000e-02,1.621418e-02,2.574684e-02,39.0320
2.137962e+07,2.000000e-02,1.959012e-02,2.799595e-02,44.4068
2.178184e+07,2.000000e-02,2.273384e-02,3.027916e-02,48.6604
2.213095e+07,2.000000e-02,2.542188e-02,3.234613e-02,51.8070
2.264130e+07,2.000000e-02,2.928756e-02,3.546493e-02,55.6715
2.290868e+07,2.000000e-02,3.128397e-02,3.713067e-02,57.4090
2.353467e+07,2.000000e-02,3.588514e-02,4.108215e-02,60.8676
2.371374e+07,2.000000e-02,3.718338e-02,4.222089e-02,61.7253
2.446329e+07,2.000000e-02,4.253646e-02,4.700373e-02,64.8178
2.454709e+07,2.000000e-02,4.312715e-02,4.753894e-02,65.1207
2.540973e+07,2.000000e-02,4.912238e-02,5.303780e-02,67.8465
2.542855e+07,2.000000e-02,4.925150e-02,5.315741e-02,67.8990
2.630268e+07,2.000000e-02,5.517621e-02,5.868913e-02,70.0757
2.643189e+07,2.000000e-02,5.604031e-02,5.950224e-02,70.3592
2.722701e+07,2.000000e-02,6.129586e-02,6.447622e-02,71.9292
2.747483e+07,2.000000e-02,6.291305e-02,6.601555e-02,72.3646
2.818383e+07,2.000000e-02,6.748865e-02,7.038976e-02,73.4930
2.855891e+07,2.000000e-02,6.988003e-02,7.268575e-02,74.0286
2.917427e+07,2.000000e-02,7.376195e-02,7.642530e-02,74.8294
2.968578e+07,2.000000e-02,7.695167e-02,7.950824e-02,75.4310
3.019952e+07,2.000000e-02,8.012326e-02,8.258170e-02,75.9845
3.085710e+07,2.000000e-02,8.413857e-02,8.648294e-02,76.6288
3.126079e+07,2.000000e-02,8.658015e-02,8.886013e-02,76.9928
3.207465e+07,2.000000e-02,9.145149e-02,9.361290e-02,77.6639
3.235937e+07,2.000000e-02,9.314034e-02,9.526344e-02,77.8809
3.334023e+07,2.000000e-02,9.890138e-02,1.009033e-01,78.5677
3.349654e+07,2.000000e-02,9.981165e-02,1.017957e-01,78.6693
3.465575e+07,2.000000e-02,1.064994e-01,1.083611e-01,79.3640
3.467369e+07,2.000000e-02,1.066020e-01,1.084620e-01,79.3741
3.589219e+07,2.000000e-02,1.135196e-01,1.152680e-01,80.0081
3.602318e+07,2.000000e-02,1.142570e-01,1.159942e-01,80.0713
3.715352e+07,2.000000e-02,1.205726e-01,1.222201e-01,80.5818
3.744456e+07,2.000000e-02,1.221856e-01,1.238117e-01,80.7040
3.845918e+07,2.000000e-02,1.277695e-01,1.293253e-01,81.1036
3.892203e+07,2.000000e-02,1.302973e-01,1.318233e-01,81.2735
3.981072e+07,2.000000e-02,1.351188e-01,1.365909e-01,81.5803
4.045779e+07,2.000000e-02,1.386042e-01,1.400397e-01,81.7891
4.120975e+07,2.000000e-02,1.426293e-01,1.440247e-01,82.0178
4.205416e+07,2.000000e-02,1.471186e-01,1.484718e-01,82.2584
4.265795e+07,2.000000e-02,1.503099e-01,1.516347e-01,82.4208
4.371351e+07,2.000000e-02,1.558534e-01,1.571314e-01,82.6874
4.415704e+07,2.000000e-02,1.581699e-01,1.594293e-01,82.7934
4.543833e+07,2.000000e-02,1.648216e-01,1.660306e-01,83.0814
4.570882e+07,2.000000e-02,1.662186e-01,1.674175e-01,83.1390
4.723121e+07,2.000000e-02,1.740367e-01,1.751822e-01,83.4444
4.731513e+07,2.000000e-02,1.744656e-01,1.756082e-01,83.4604
4.897788e+07,2.000000e-02,1.829207e-01,1.840108e-01,83.7602
4.909484e+07,2.000000e-02,1.835125e-01,1.845991e-01,83.7802
5.069907e+07,2.000000e-02,1.915941e-01,1.926351e-01,84.0406
5.103199e+07,2.000000e-02,1.932631e-01,1.942952e-01,84.0917
5.248075e+07,2.000000e-02,2.004960e-01,2.014911e-01,84.3034
5.304559e+07,2.000000e-02,2.033033e-01,2.042846e-01,84.3816
5.432503e+07,2.000000e-02,2.096372e-01,2.105890e-01,84.5503
5.513863e+07,2.000000e-02,2.136479e-01,2.145819e-01,84.6520
5.623413e+07,2.000000e-02,2.190284e-01,2.199397e-01,84.7827
5.731426e+07,2.000000e-02,2.243125e-01,2.252023e-01,84.9049
5.821032e+07,2.000000e-02,2.286810e-01,2.295539e-01,85.0017
5.957574e+07,2.000000e-02,2.353131e-01,2.361615e-01,85.1419
6.025596e+07,2.000000e-02,2.386064e-01,2.394431e-01,85.2087
6.192645e+07,2.000000e-02,2.466661e-01,2.474756e-01,85.3645
6.237348e+07,2.000000e-02,2.488165e-01,2.496190e-01,85.4044
6.436991e+07,2.000000e-02,2.583886e-01,2.591615e-01,85.5740
6.456542e+07,2.000000e-02,2.593234e-01,2.600935e-01,85.5899
6.683439e+07,2.000000e-02,2.701397e-01,2.708790e-01,85.7658
6.690978e+07,2.000000e-02,2.704981e-01,2.712365e-01,85.7714
6.918310e+07,2.000000e-02,2.812783e-01,2.819884e-01,85.9329
6.954987e+07,2.000000e-02,2.830127e-01,2.837185e-01,85.9577
7.161434e+07,2.000000e-02,2.927524e-01,2.934348e-01,86.0918
7.229413e+07,2.000000e-02,2.959513e-01,2.966263e-01,86.1339
7.413102e+07,2.000000e-02,3.045759e-01,3.052318e-01,86.2431
7.514667e+07,2.000000e-02,3.093331e-01,3.099790e-01,86.3007
7.673615e+07,2.000000e-02,3.167627e-01,3.173934e-01,86.3872
7.811177e+07,2.000000e-02,3.231782e-01,3.237965e-01,86.4587
7.943282e+07,2.000000e-02,3.293274e-01,3.299341e-01,86.5247
8.119386e+07,2.000000e-02,3.375074e-01,3.380995e-01,86.6087
8.222426e+07,2.000000e-02,3.422850e-01,3.428688e-01,86.6560
