freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
8.035261e+05,2.828710e-01,2.372920e+01,2.373088e+01,89.3170
8.317638e+05,3.010600e-01,2.456316e+01,2.456500e+01,89.2978
8.609938e+05,3.205505e-01,2.542643e+01,2.542845e+01,89.2777
8.912509e+05,3.414355e-01,2.632006e+01,2.632227e+01,89.2568
9.225714e+05,3.638149e-01,2.724509e+01,2.724752e+01,89.2350
9.549926e+05,3.877958e-01,2.820264e+01,2.820531e+01,89.2122
9.885531e+05,4.134926e-01,2.919386e+01,2.919679e+01,89.1885
1.023293e+06,4.410284e-01,3.021992e+01,3.022314e+01,89.1639
1.059254e+06,4.705348e-01,3.128205e+01,3.128559e+01,89.1382
1.096478e+06,5.021530e-01,3.238152e+01,3.238541e+01,89.1116
1.135011e+06,5.360341e-01,3.351965e+01,3.352393e+01,89.0838
1.174898e+06,5.723402e-01,3.469779e+01,3.470251e+01,89.0550
1.216186e+06,6.112452e-01,3.591735e+01,3.592255e+01,89.0250
1.258925e+06,6.529351e-01,3.717980e+01,3.718553e+01,88.9939
1.303167e+06,6.976096e-01,3.848663e+01,3.849295e+01,88.9616
1.348963e+06,7.454824e-01,3.983942e+01,3.984639e+01,88.9280
1.396368e+06,7.967829e-01,4.123978e+01,4.124747e+01,88.8931
1.445440e+06,8.517568e-01,4.268938e+01,4.269788e+01,88.8570
1.496236e+06,9.106674e-01,4.418997e+01,4.419935e+01,88.8194
1.548817e+06,9.737969e-01,4.574333e+01,4.575369e+01,88.7805
1.603245e+06,1.041448e+00,4.735133e+01,4.736278e+01,88.7400
1.659587e+06,1.113945e+00,4.901588e+01,4.902854e+01,88.6981
1.717908e+06,1.191636e+00,5.073899e+01,5.075299e+01,88.6546
1.778279e+06,1.274894e+00,5.252272e+01,5.253819e+01,88.6095
1.840772e+06,1.364117e+00,5.436921e+01,5.438632e+01,88.5628
1.905461e+06,1.459735e+00,5.628066e+01,5.629958e+01,88.5143
1.972423e+06,1.562206e+00,5.825937e+01,5.828031e+01,88.4640
2.041738e+06,1.672024e+00,6.030771e+01,6.033088e+01,88.4119
2.113489e+06,1.789715e+00,6.242814e+01,6.245379e+01,88.3579
2.187762e+06,1.915847e+00,6.462321e+01,6.465161e+01,88.3019
2.264644e+06,2.051026e+00,6.689555e+01,6.692699e+01,88.2439
2.344229e+06,2.195904e+00,6.924789e+01,6.928270e+01,88.1837
2.426610e+06,2.351178e+00,7.168306e+01,7.172161e+01,88.1214
2.511886e+06,2.517596e+00,7.420398e+01,7.424668e+01,88.0568
2.600160e+06,2.695963e+00,7.681369e+01,7.686099e+01,87.9899
