Sıcaklık (°C),I_SD (µA),confidence=high
-39.649,0.360807
-30.9751,0.375303
-0.250702,0.437446
20.3993,0.490125
24.7281,0.502383
45.1813,0.563816
54.7772,0.593667
65.0261,0.62839
74.4534,0.661268
85.5012,0.702346
