R_SET (kΩ),Current Limit (A),confidence=high
89.9806,13.0872
99.9635,11.8543
109.946,10.8261
119.929,9.69458
129.912,8.98604
139.894,8.49476
149.849,7.91758
169.813,6.8853
179.768,6.6355
189.757,6.18496
199.681,5.87673
209.635,5.62701
219.646,5.39677
229.542,5.09444
239.436,4.80761
249.448,4.59494
269.341,4.38622
279.265,4.24575
289.16,4.00775
299.113,3.87517
309.008,3.73665
318.991,3.53766
328.974,3.51626
338.824,3.40693
348.748,3.32498
